Unnamed: 0,comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda,uf_por_m2,latitud,longitud,distancia_centro_km
4199,Providencia,Departamento En Venta En El Bosque Sur Terraza,6200.0,81.5,44.2,1,1,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3221874474-departamento-en-venta-en-el-bosque-sur-terraza-_JM,departamento,140.27149321266967,-33.4301687,-70.595339,5.030369326583048
4200,Providencia,Departamento Nuevo En Venta Providencia - Sin Comisión,9293.0,64.64,50.86,1,1,2,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3066323718-departamento-nuevo-en-venta-providencia-sin-comision-_JM,departamento,182.7172630751081,-33.4286965,-70.5968226,4.936130359312487
4201,Providencia,Departamento Barrios Las Lilas,8500.0,80.0,73.0,2,2,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1687553601-departamento-barrios-las-lilas-_JM,departamento,116.43835616438356,-33.4285271,-70.5943197,5.165507509497787
4202,Providencia,Se Vende Departamento En Ubicación Privilegiada,11500.0,198.0,198.0,4,4,26,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3198287304-se-vende-departamento-en-ubicacion-privilegiada-_JM,departamento,58.08080808080808,-33.4354893,-70.6005988,4.447884900068251
4203,Providencia,"Departamento Seminuevo Cercano A Plaza Las Lilas, ...",11275.0,107.0,98.0,2,3,2,1,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1715415093-departamento-seminuevo-cercano-a-plaza-las-lilas--_JM,departamento,115.05102040816328,-33.4320135,-70.5922803,5.268157142076496
4204,Providencia,Vendo Excelente Departamento Amplio Luminoso Renovado Total.,10900.0,163.0,163.0,4,4,30,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3017035440-vendo-excelente-departamento-amplio-luminoso-renovado-total-_JM,departamento,66.87116564417178,-33.4255563,-70.5932394,5.353734735525432
4205,Providencia,Gran Vista Despejada,9990.0,30.0,92.0,2,3,15,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2991318454-gran-vista-despejada-_JM,departamento,108.58695652173913,-33.4311902,-70.5879992,5.675320172911501
4207,Providencia,Las Lilas | 3 Dorm Y 3 Baños + Azotea,15490.0,98.0,98.0,3,3,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2938174416-las-lilas-3-dorm-y-3-banos-azotea-_JM,departamento,158.0612244897959,-33.4375258,-70.5963861,4.816962731744202
4208,Providencia,"Plaza Las Lilas, Providencia, 4d 3b, 94/100m2",9672.0,100.0,94.0,2,3,27,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1724006705-plaza-las-lilas-providencia-4d-3b-94100m2-_JM,departamento,102.8936170212766,-33.4354893,-70.6005988,4.447884900068251
4210,Providencia,Acogedor Departamento Cercano A Plaza Las Lilas En...,7600.0,79.0,74.0,2,2,18,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1615327787-acogedor-departamento-cercano-a-plaza-las-lilas-en-_JM,departamento,102.70270270270272,-33.4320135,-70.5922803,5.268157142076496
4212,Providencia,Remodelado Departamento 2d/2b Luis Thayer Ojeda-providencia,5500.0,65.0,50.0,2,2,32,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2966279194-remodelado-departamento-2d2b-luis-thayer-ojeda-providencia-_JM,departamento,110.0,-33.4224312,-70.6011258,4.794410906375147
4215,Providencia,"Departamento Familiar Cercano A Plaza Las Lilas, P...",8500.0,104.0,95.0,2,3,16,1,False,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-1694426915-departamento-familiar-cercano-a-plaza-las-lilas-p-_JM,departamento,89.47368421052632,-33.4320135,-70.5922803,5.268157142076496
4217,Providencia,Venta Departamento Holanda Cercano Barrio Las Lilas,7500.0,94.0,94.0,2,3,32,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3173903380-venta-departamento-holanda-cercano-barrio-las-lilas-_JM,departamento,79.7872340425532,-33.4281163,-70.6009263,4.587897072746133
4218,Providencia,Las Lilas | 1 Dorm Y 2 Baños | Nuevo,5990.0,51.0,42.0,2,1,0,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3201183582-las-lilas-1-dorm-y-2-banos-nuevo-_JM,departamento,142.61904761904762,-33.4224312,-70.6011258,4.794410906375147
4219,Providencia,Impecable Departamento Pocuro,9950.0,107.0,89.0,2,2,7,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1704726243-impecable-departamento-pocuro-_JM,departamento,111.79775280898876,-33.4354893,-70.6005988,4.447884900068251
4222,Providencia,"Amplio Depto 3d+2b+1est+bod, A Pasos De Av Los Leones",9300.0,114.0,96.0,2,3,36,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1662296127-amplio-depto-3d2b1estbod-a-pasos-de-av-los-leones-_JM,departamento,96.875,-33.4224312,-70.6011258,4.794410906375147
4223,Providencia,Departamento En Venta En Barrios Las Lilas Cercano...,8977.0,98.0,90.0,1,1,27,2,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898788428-departamento-en-venta-en-barrios-las-lilas-cercano-_JM,departamento,99.74444444444444,-33.4320135,-70.5922803,5.268157142076496
4224,Providencia,Amoblado  Departamento Ubicado En Sector Tranquilo...,7790.0,79.0,74.0,2,2,18,2,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898712976-amoblado-departamento-ubicado-en-sector-tranquilo-_JM,departamento,105.27027027027027,-33.4320135,-70.5922803,5.268157142076496
4225,Providencia,Departamento En Venta A Pasos De Plaza Loreto Cous...,10925.0,113.0,95.0,2,3,15,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-2898751840-departamento-en-venta-a-pasos-de-plaza-loreto-cous-_JM,departamento,115.0,-33.4320135,-70.5922803,5.268157142076496
4226,Providencia,Amplio Y Luminoso Departamento Remodelado Ubicado ...,8600.0,111.0,101.0,2,3,30,1,False,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1720834079-amplio-y-luminoso-departamento-remodelado-ubicado--_JM,departamento,85.14851485148515,-33.4320135,-70.5922803,5.268157142076496
4227,Providencia,Venta Depto 3d/2b Remodelado - Pocuro Y Colegio Sn  Ignacio,6350.0,81.0,75.0,2,3,34,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1711611131-venta-depto-3d2b-remodelado-pocuro-y-colegio-sn-ignacio-_JM,departamento,84.66666666666667,-33.4317595,-70.5947935,5.043806812205815
4230,Providencia,Departamento En Venta De 3 Dorm. En Providencia,15500.0,170.0,155.0,2,3,45,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1674757125-departamento-en-venta-de-3-dorm-en-providencia-_JM,departamento,100.0,-33.4285271,-70.5943197,5.165507509497787
4231,Providencia,Depto Luminoso En Comunidad Tranquila   Barrio Las Lilas,5550.0,61.0,56.0,1,2,24,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1663575599-depto-luminoso-en-comunidad-tranquila-barrio-las-lilas-_JM,departamento,99.10714285714286,-33.4256143,-70.597802,4.949958857386269
4234,Pudahuel,Vendo Soleado Depto. En Sector Residencial De Pudahuel,3300.0,68.0,68.0,2,3,9,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3225226220-vendo-soleado-depto-en-sector-residencial-de-pudahuel-_JM,departamento,48.52941176470589,-33.4498346,-70.7642695,10.822399832681947
4235,Pudahuel,"Renovado En Condominio Venta 2d+1e, Pudahuel",2040.0,48.0,48.0,1,2,15,1,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1692769115-renovado-en-condominio-venta-2d1e-pudahuel-_JM,departamento,42.5,-33.4515312,-70.763015,10.726997722497016
4236,Pudahuel,Departamento Los Ediles Id: 132330,1550.0,48.0,48.0,1,2,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1641529931-departamento-los-ediles-id-132330-_JM,departamento,32.291666666666664,-33.4497936,-70.7447427,9.020793798881323
4237,Pudahuel,"Depto 3 Dorm, 1 Baño, Metro Barrancas (71487)",2100.0,50.0,50.0,1,3,10,0,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1674188503-depto-3-dorm-1-bano-metro-barrancas-71487-_JM,departamento,42.0,-33.465229,-70.7375007,8.739793210528507
4238,Pudahuel,"Liquidación Dpto En Primer Piso, Cuenta Con 3d-1b, Pudahuel.",1713.0,50.0,46.0,1,3,14,0,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-2878340610-liquidacion-dpto-en-primer-piso-cuenta-con-3d-1b-pudahuel-_JM,departamento,37.23913043478261,-33.4570014,-70.7564165,10.212542790319151
4239,Pudahuel,"Renovado, Depto. Venta Rebajado 2d+1e Pudahuel",1990.0,48.0,48.0,1,2,15,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-1692743555-renovado-depto-venta-rebajado-2d1e-pudahuel-_JM,departamento,41.458333333333336,-33.4515312,-70.763015,10.726997722497016
4241,Pudahuel,Departamento Mar Del Sur Id: 133351,2505.0,50.0,50.0,1,3,14,1,False,True,True,False,True,True,False,https://portalinmobiliario.com/MLC-1641555891-departamento-mar-del-sur-id-133351-_JM,departamento,50.1,-33.4550272,-70.7476545,9.373517926245832
4243,Pudahuel,"Estación Metro Barrancas, Incluye Estacionamiento.",3150.0,58.0,58.0,1,2,8,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3180183038-estacion-metro-barrancas-incluye-estacionamiento-_JM,departamento,54.310344827586206,-33.4496039,-70.7654476,10.92870572709526
4244,Pudahuel,Oportunidad!! Nuevo Con Bajo Pie Para Compra O Arriendo,3000.0,56.0,52.61,1,2,5,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1720995999-oportunidad-nuevo-con-bajo-pie-para-compra-o-arriendo-_JM,departamento,57.02337958563011,-33.4496039,-70.7654476,10.92870572709526
4246,Pudahuel,Departamento Avenida Teniente Cruz Id: 112318,1976.0,48.0,48.0,1,3,15,0,True,True,False,False,True,True,True,https://portalinmobiliario.com/MLC-1641581961-departamento-avenida-teniente-cruz-id-112318-_JM,departamento,41.16666666666666,-33.465229,-70.7375007,8.739793210528507
4248,Pudahuel,¡¡departamento Con Patio De 45mt2!!,1900.0,95.0,50.0,1,2,8,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1688501391-departamento-con-patio-de-45mt2-_JM,departamento,38.0,-33.4247954,-70.7748881,11.880295861473082
4250,Pudahuel,Bien Reposeído Santander Venta Depto Calle El Cobre Pudahuel,1434.0,47.42,47.42,1,2,53,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3079360534-bien-reposeido-santander-venta-depto-calle-el-cobre-pudahuel-_JM,departamento,30.24040489245044,-33.4461512,-70.7519429,9.648472586895764
4251,Pudahuel,Hermoso Departamento A Pasos De Estación De Metro,2100.0,50.0,48.0,1,3,13,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3197745148-hermoso-departamento-a-pasos-de-estacion-de-metro-_JM,departamento,43.75,-33.4574348,-70.7422336,8.932316489152436
4252,Puente Alto,Departamento Venta Puente Alto,2260.0,60.0,60.0,1,3,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3117624474-departamento-venta-puente-alto-_JM,departamento,37.66666666666666,-33.5879169,-70.554155,18.59597129657387
4253,Puente Alto,"Departamento Como Nuevo (3d-2b)- Troncal San Francisco, Puen",2750.0,68.0,68.0,2,3,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1678037513-departamento-como-nuevo-3d-2b-troncal-san-francisco-puen-_JM,departamento,40.44117647058823,-33.5762608,-70.6193344,15.364155526133912
4254,Puente Alto,"Vende Depto 3 Dorm. 2 Baños, Estac. Y Bodega, Frente A Metro",3200.0,73.0,67.0,2,3,6,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3212983472-vende-depto-3-dorm-2-banos-estac-y-bodega-frente-a-metro-_JM,departamento,47.76119402985075,-33.5836885,-70.5811398,17.123726494219685
4255,Puente Alto,Departamento Calle Toscanini  1470 3d 1b Cercano Av. Juanita,1039.0,80.0,80.0,1,3,0,0,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1688081143-departamento-calle-toscanini-1470-3d-1b-cercano-av-juanita-_JM,departamento,12.9875,-33.6297357,-70.6101981,21.36771202962311
4256,Puente Alto,Dpto Con Gran Vista 3d+2b+est.,2550.0,59.0,59.0,2,3,6,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3014683602-dpto-con-gran-vista-3d2best-_JM,departamento,43.22033898305085,-33.5910973,-70.540559,19.52222649874448
4257,Puente Alto,Comodo Departmante En Diego Portales.,3550.0,68.0,68.0,2,3,7,1,False,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2898872886-comodo-departmante-en-diego-portales-_JM,departamento,52.20588235294117,-33.5699924,-70.5543279,16.853600631979262
4258,Puente Alto,Amplio Departamento Casi Nuevo A Minutos De Mall Tobalaba,2160.0,58.0,54.0,1,3,6,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1622545675-amplio-departamento-casi-nuevo-a-minutos-de-mall-tobalaba-_JM,departamento,40.0,-33.6052219,-70.552348,20.387706911926745
4259,Puente Alto,Oportunidad De Inversión 1d / 1b,1790.0,28.5,28.5,1,1,9,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1571911883-oportunidad-de-inversion-1d-1b-_JM,departamento,62.80701754385965,-33.4704255,-70.6258778,3.947694938633348
4260,Puente Alto,"Bien Reposeído Santander Camino Internacional, Puente Alto",1836.0,54.0,54.0,1,2,3,0,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3018583512-bien-reposeido-santander-camino-internacional-puente-alto-_JM,departamento,34.0,-33.6315509,-70.5910438,21.926816411953823
4261,Puente Alto,"Departamento Como Nuevo (3d-2b)- Troncal San Fco., Pte. Alto",2750.0,68.0,68.0,2,3,18,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1708636539-departamento-como-nuevo-3d-2b-troncal-san-fco-pte-alto-_JM,departamento,40.44117647058823,-33.572418,-70.5868617,15.763601546051904
4262,Puente Alto,"Impecable Departamento, Lindo Entorno",2026.0,60.0,60.0,1,3,15,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3201116984-impecable-departamento-lindo-entorno-_JM,departamento,33.766666666666666,-33.5879169,-70.554155,18.59597129657387
4265,Puente Alto,"Vende Departamento 3dorm.  2baños, Estc. A Pasos Del Metro",3400.0,73.0,67.0,2,3,6,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3092803188-vende-departamento-3dorm-2banos-estc-a-pasos-del-metro-_JM,departamento,50.74626865671642,-33.5836885,-70.5811398,17.123726494219685
4266,Puente Alto,Departamento En Residencial Sector De Puente Alto,2350.0,47.0,47.0,1,2,9,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2898871278-departamento-en-residencial-sector-de-puente-alto-_JM,departamento,50.0,-33.5836051,-70.5532883,18.212665013632435
4267,Puente Alto,"Venta Depto 3d-1b Y Box En Tercer Piso, Puente Alto.",2220.0,58.0,58.0,1,3,7,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3156658168-venta-depto-3d-1b-y-box-en-tercer-piso-puente-alto-_JM,departamento,38.27586206896552,-33.6052219,-70.552348,20.387706911926745
4268,Puente Alto,Acogedor Depto 3d/1b Con Estac. En Puente Alto,1170.0,48.0,48.0,1,3,28,1,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3198312666-acogedor-depto-3d1b-con-estac-en-puente-alto-_JM,departamento,24.375,-33.6242221,-70.6235583,20.5894014424678
4269,Puente Alto,Depto. En Puente Alto /condiciones Especiales Financiamiento,992.0,0.0,44.0,1,2,0,0,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-3199281368-depto-en-puente-alto-condiciones-especiales-financiamiento-_JM,departamento,22.545454545454547,-33.6319752,-70.6195656,21.48894846758812
4270,Puente Alto,"Dpto. Estación Quilacoya 3° Piso, El Volcan, Puente Alto",550.0,45.0,45.0,1,2,19,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1623503235-dpto-estacion-quilacoya-3-piso-el-volcan-puente-alto-_JM,departamento,12.22222222222222,-33.6278408,-70.6185694,21.04467919220245
4271,Puente Alto,Dpto En Puente Alto/condiciones Especiales De Financiamiento,992.0,0.0,44.0,1,2,0,0,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-2938188452-dpto-en-puente-altocondiciones-especiales-de-financiamiento-_JM,departamento,22.545454545454547,-33.6319752,-70.6195656,21.48894846758812
4272,Quilicura,Departamento En Venta En Barrio Lastarria Con Balcón,2250.0,25.0,23.0,1,0,17,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3199659736-departamento-en-venta-en-barrio-lastarria-con-balcon-_JM,departamento,97.82608695652172,-33.3387286,-70.7284421,13.520673513977863
4273,Quilicura,Departamento Quilicura Planta 2d1b 38 M2 Valor 2089 Uf Compr,2133.0,39.0,37.0,1,2,1,0,False,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1675430265-departamento-quilicura-planta-2d1b-38-m2-valor-2089-uf-compr-_JM,departamento,57.648648648648646,-33.376047,-70.7481527,11.703191254226846
4274,Quilicura,Vive Con Comodidad Urbana-estacionamiento Incluido,2395.0,28.0,28.0,1,1,12,1,True,True,False,True,True,True,False,https://portalinmobiliario.com/MLC-3198276228-vive-con-comodidad-urbana-estacionamiento-incluido-_JM,departamento,85.53571428571429,-33.364216,-70.7547932,13.011338006258796
4276,Quilicura,Acogedor Depto. En Quilicura - Conjunto San Luis,1620.0,55.0,55.0,1,3,0,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3005249670-acogedor-depto-en-quilicura-conjunto-san-luis-_JM,departamento,29.454545454545453,-33.3583353,-70.7545926,13.431703294406436
4278,Quilicura,Lo Cruzat- Condominio Departamento 2 Dormitorios Estacionami,2200.0,50.0,48.0,1,2,0,1,False,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3212077362-lo-cruzat-condominio-departamento-2-dormitorios-estacionami-_JM,departamento,45.833333333333336,-33.355518,-70.7312566,12.170262817497012
4279,Quilicura,Acogedor Departamento 3d 1b Tres Montes Quilicura,1897.0,51.0,51.0,1,3,0,0,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1631463179-acogedor-departamento-3d-1b-tres-montes-quilicura-_JM,departamento,37.19607843137255,-33.3563962,-70.7450303,12.947504009992292
4280,Quilicura,Departamento Avenida Américo Vespucio Id: 142583,1920.0,42.0,40.0,1,2,3,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1620098211-departamento-avenida-americo-vespucio-id-142583-_JM,departamento,48.0,-33.376047,-70.7481527,11.703191254226846
