comuna,titulo,precio_uf,m2_totales,m2_construidos,banos,dormitorios,antiguedad_anos,estacionamientos,jardin,piscina,quincho,condominio_cerrado,educacion,comercios,salud,url,tipo_vivienda
Providencia,Excelente Propiedad Remodelada Con 2 Casas (4d-3b)  Manuel,7890.0,230.0,100.0,3,4,0,2,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-3194822872-excelente-propiedad-remodelada-con-2-casas-4d-3b-manuel-_JM,casa
Providencia,Alto Potencial De Desarrollo. Casona A Pasos Barrio Italia,26000.0,504.0,262.0,4,5,90,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1697531277-alto-potencial-de-desarrollo-casona-a-pasos-barrio-italia-_JM,casa
Providencia,Casa En Venta Providencia Avda Salvador 4d3b Estacionamiento,6590.0,82.0,82.0,3,4,55,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2909037850-casa-en-venta-providencia-avda-salvador-4d3b-estacionamiento-_JM,casa
Providencia,Casa En Venta Avenida Salvador Providencia 4d 3b 2estac,,82.0,82.0,3,4,55,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692211545-casa-en-venta-avenida-salvador-providencia-4d-3b-2estac-_JM,casa
Providencia,Casa En Venta De 5 Dorm. En Providencia,12100.0,260.0,160.0,3,5,81,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2954832014-casa-en-venta-de-5-dorm-en-providencia-_JM,casa
Providencia,Casa Con Excelente Ubicación En Providencia,18000.0,290.0,290.0,4,7,81,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3193092356-casa-con-excelente-ubicacion-en-providencia-_JM,casa
Providencia,"Exclusiva Casa En Providencia, 7 Hab, 7 Baños",20000.0,775.0,450.0,7,7,0,8,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1720228197-exclusiva-casa-en-providencia-7-hab-7-banos-_JM,casa
Providencia,Casa En Venta En Santa Isabel Con Jardín,29000.0,823.0,201.0,3,5,83,5,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3207548008-casa-en-venta-en-santa-isabel-con-jardin-_JM,casa
Providencia,Casa En Venta De 4 Dorm. En Lo Barnechea,42000.0,1824.0,511.0,4,4,0,6,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1717013679-casa-en-venta-de-4-dorm-en-lo-barnechea-_JM,casa
Providencia,Linda Casa Y Parcela 2 Hect A 40 Min De Pucón En Huerquehue,7300.0,20000.0,269.0,2,2,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1716184201-linda-casa-y-parcela-2-hect-a-40-min-de-pucon-en-huerquehue-_JM,casa
Providencia,Santa Isabel 794 Cerca  Club Providencia,13800.0,390.0,181.0,1,4,80,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3176579668-santa-isabel-794-cerca-club-providencia-_JM,casa
Providencia,"Barrio Italia, Excelente Estado",13500.0,223.0,171.0,3,4,85,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2938254798-barrio-italia-excelente-estado-_JM,casa
Providencia,Oportunidad Edificio/casa De Dos Pisos Impecable,12900.0,210.0,210.0,4,6,50,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2973191548-oportunidad-edificiocasa-de-dos-pisos-impecable-_JM,casa
Providencia,Casa En Venta En Concón,,0.0,0.0,0,0,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1618168021-casa-en-venta-en-concon-_JM,casa
Providencia,"Magnifica Casa Comercial 460/800m2, Providencia",27000.0,800.0,460.0,3,6,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1691149191-magnifica-casa-comercial-460800m2-providencia-_JM,casa
Providencia,Amplia Casa Comercial En Providencia - Se Aceptan Ofertas,,412.73,412.73,3,4,1994,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1697636147-amplia-casa-comercial-en-providencia-se-aceptan-ofertas-_JM,casa
Providencia,Casa En Venta De 6 Dorm. En Providencia Ideal Remodelar,13500.0,377.0,360.0,1,6,55,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3198413274-casa-en-venta-de-6-dorm-en-providencia-ideal-remodelar-_JM,casa
Providencia,"Barrio Italia, A Pasos De Universidad Catolica Y Metro",11400.0,320.0,240.0,4,7,60,0,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-2913348670-barrio-italia-a-pasos-de-universidad-catolica-y-metro-_JM,casa
Providencia,"Casa De 3 Pisos, Jardín Y Casa De Huéspedes, Providencia",13999.0,352.0,226.0,3,7,79,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3040274684-casa-de-3-pisos-jardin-y-casa-de-huespedes-providencia-_JM,casa
Providencia,Barrio Italia: José Manuel Infante,14000.0,316.0,226.0,3,7,65,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3056096236-barrio-italia-jose-manuel-infante-_JM,casa
Providencia,Pleno Barrio Italia 190m2,7980.0,190.0,190.0,3,8,2024,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1626163889-pleno-barrio-italia-190m2-_JM,casa
Providencia,"Espectacular Casa En Una Isla En Barrio Italia, Providencia,",9481.0,484.0,196.0,3,6,93,4,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1675518953-espectacular-casa-en-una-isla-en-barrio-italia-providencia-_JM,casa
Providencia,"Casa. Venta De 5 Dormitorios. Providencia, Barrio Italia.",13790.0,270.0,231.0,3,5,87,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3141127532-casa-venta-de-5-dormitorios-providencia-barrio-italia-_JM,casa
Providencia,"En Pasaje, Bellamente Remodelado, Dpto Tipo Casa",12490.0,195.0,195.0,3,4,86,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2965819154-en-pasaje-bellamente-remodelado-dpto-tipo-casa-_JM,casa
Providencia,Casa En Venta En Barrio Italia Con Jardín,,150.0,238.0,2,4,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3230719894-casa-en-venta-en-barrio-italia-con-jardin-_JM,casa
Providencia,Casa Gran Terreno Para Remodelar Metro Parque Bustamante,18590.0,401.0,283.0,4,4,78,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1703169717-casa-gran-terreno-para-remodelar-metro-parque-bustamante-_JM,casa
Providencia,Ubicación Ideal Para Tu Hogar Salvador / Bilbao,15000.0,256.0,231.0,3,5,0,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2915018750-ubicacion-ideal-para-tu-hogar-salvador-bilbao-_JM,casa
Providencia,Venta De 3 Casas En Providencia En Terreno De 610m2,22976.0,374.0,374.0,7,12,57,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3202658068-venta-de-3-casas-en-providencia-en-terreno-de-610m2-_JM,casa
Providencia,Casa En Venta De 6 Dorm. En Providencia,13900.0,309.0,208.0,4,6,78,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3221851816-casa-en-venta-de-6-dorm-en-providencia-_JM,casa
Providencia,Casa En Barrio Santa Isabel/ Caupolicán,16500.0,340.0,170.0,2,3,115,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1703830593-casa-en-barrio-santa-isabel-caupolican-_JM,casa
Providencia,Casa En Venta En Providencia,6990.0,156.0,83.0,2,3,0,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3203822544-casa-en-venta-en-providencia-_JM,casa
Providencia,Residencial¡¡baja Su Precio Barrio Italia!!! (121579),15300.0,286.0,220.0,3,4,65,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1711078665-residencialbaja-su-precio-barrio-italia-121579-_JM,casa
Providencia,Casa En Venta De 5 Dorm. En Providencia,17500.0,245.46,250.1,8,5,90,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3103131246-casa-en-venta-de-5-dorm-en-providencia-_JM,casa
Providencia,En Barrio Italia Por Avenida Santa Isabel 825 Mts De Terreno,28500.0,825.0,200.0,3,5,50,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2950257744-en-barrio-italia-por-avenida-santa-isabel-825-mts-de-terreno-_JM,casa
Providencia,Inmejorable Ubicación Gran Terrero Más Casa Para Remodelar,28500.0,825.0,200.0,3,5,50,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2950231748-inmejorable-ubicacion-gran-terrero-mas-casa-para-remodelar-_JM,casa
Providencia,"Casa Para Uso Comercial, Habitacional U Oficina",16500.0,425.0,174.0,3,7,80,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1663779381-casa-para-uso-comercial-habitacional-u-oficina-_JM,casa
Providencia,"Oportunidad, Uso Residencial Y Servicios En Barrio Italia",6075.0,135.0,140.0,2,3,50,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3185144128-oportunidad-uso-residencial-y-servicios-en-barrio-italia-_JM,casa
Providencia,Venta Casa Antigua Providencia,,124.0,71.74,1,3,1,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1697493325-venta-casa-antigua-providencia-_JM,casa
Providencia,Casa De 1940 Remodelada En Pasaje Cerrado,22600.0,290.0,240.0,4,5,8,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2978999190-casa-de-1940-remodelada-en-pasaje-cerrado-_JM,casa
Providencia,Casa En Venta De 5 Dorm. En Providencia,10000.0,433.0,241.0,5,5,955,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1611102223-casa-en-venta-de-5-dorm-en-providencia-_JM,casa
Providencia,"Edificio A La Venta, De Dos Pisos  Jofre, Providencia",12900.0,210.0,210.0,4,6,50,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2907702586-edificio-a-la-venta-de-dos-pisos-jofre-providencia-_JM,casa
Providencia,Casa Comercial  (123604),11000.0,278.0,350.0,4,5,76,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3214978810-casa-comercial-123604-_JM,casa
Providencia,Gran Casa Con Giro Comercial Y Habitacional,16000.0,570.0,371.0,4,5,89,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1688411319-gran-casa-con-giro-comercial-y-habitacional-_JM,casa
Providencia,Hermosa Casa Barrio Italia,15900.0,500.0,320.0,5,5,0,4,False,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1694436371-hermosa-casa-barrio-italia-_JM,casa
Providencia,"Atractiva Casa En Venta, Sector Residencia / Comercial. Prov",12980.0,352.0,124.0,3,4,93,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1725862783-atractiva-casa-en-venta-sector-residencia-comercial-prov-_JM,casa
Providencia,Bilbao/seminario,9950.0,300.0,200.0,2,4,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3211383598-bilbaoseminario-_JM,casa
Providencia,Casa En Venta De 4 Dorm. En Vitacura,48000.0,1000.0,350.0,4,4,0,7,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2926344370-casa-en-venta-de-4-dorm-en-vitacura-_JM,casa
Providencia,Casa En Venta Oficina / Comercial / Habitacional,19500.0,436.0,218.0,2,5,40,4,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-1717043289-casa-en-venta-oficina-comercial-habitacional-_JM,casa
Providencia,Casa En Venta De 4 Dorm. En La Reina 4.000 Uf Por Debajo,16990.0,580.0,160.0,4,4,8,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3121753250-casa-en-venta-de-4-dorm-en-la-reina-4000-uf-por-debajo-_JM,casa
Providencia,"Barrio Italia, 6 Dormitorios 2 Baños  (112849)",,0.0,177.0,2,6,70,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1722889857-barrio-italia-6-dormitorios-2-banos-112849-_JM,casa
Providencia,"Casa Comercial - Barrio Italia, Providencia",,140.0,140.0,3,5,0,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2932920904-casa-comercial-barrio-italia-providencia-_JM,casa
Providencia,Gran Casa En Venta En Providencia Cercana Barrio Italia,17750.0,316.0,226.0,3,7,0,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1649731383-gran-casa-en-venta-en-providencia-cercana-barrio-italia-_JM,casa
Providencia,Casa En Venta En Providencia,,400.0,300.0,0,2,103,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1703130805-casa-en-venta-en-providencia-_JM,casa
Providencia,"Casa Sector Residencial, Cercana Al Barrio Italia.",8500.0,240.0,140.0,3,4,90,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2910331254-casa-sector-residencial-cercana-al-barrio-italia-_JM,casa
Providencia,Hinderburg- Magnifica,16000.0,600.0,350.0,4,6,70,6,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1670447383-hinderburg-magnifica-_JM,casa
Providencia,Casa En Venta De 4 Dorm. En Providencia,12490.0,268.0,177.0,2,4,88,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1711010705-casa-en-venta-de-4-dorm-en-providencia-_JM,casa
Providencia,"450 Mt2 Terreno 4 Dormitorios, 5 Baños, 2 Estacionamientos",17500.0,434.0,215.0,5,4,20,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1632446637-450-mt2-terreno-4-dormitorios-5-banos-2-estacionamientos-_JM,casa
Providencia,Casa En Venta En La Florida,13900.0,356.0,150.0,3,4,15,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1674581753-casa-en-venta-en-la-florida-_JM,casa
Providencia,Casa En Venta En Providencia,6000.0,104.0,104.0,2,4,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3203848894-casa-en-venta-en-providencia-_JM,casa
Providencia,"Hermosa Casa En Venta De 5 Dorm Liray- Lo Pinto, Colina",15500.0,5000.0,300.0,3,5,13,3,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3225308362-hermosa-casa-en-venta-de-5-dorm-liray-lo-pinto-colina-_JM,casa
Providencia,Casa En Venta Para Inversión En Providencia,15990.0,346.0,268.0,3,4,112,7,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1665391393-casa-en-venta-para-inversion-en-providencia-_JM,casa
Providencia,Residencia Habitacional En Venta De 11 Dorm. En Providencia,10900.0,165.0,181.0,6,11,9,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3169866350-residencia-habitacional-en-venta-de-11-dorm-en-providencia-_JM,casa
Providencia,Metro Parque Bustamante - Rubro Residencial/habitacional,14100.0,165.0,181.0,6,11,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1717044577-metro-parque-bustamante-rubro-residencialhabitacional-_JM,casa
Providencia,Amplia Casa  Av. Salvador Providencia,14325.0,256.0,175.0,2,5,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2954910670-amplia-casa-av-salvador-providencia-_JM,casa
Providencia,Casa Pareada Cercano Barrio Italia,9500.0,155.0,125.0,1,4,56,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1641809157-casa-pareada-cercano-barrio-italia-_JM,casa
Providencia,Casa En Providencia/ M. Maira Remodelada,9300.0,155.0,124.0,1,4,56,2,True,False,False,False,True,True,True,https://portalinmobiliario.com/MLC-1703869369-casa-en-providencia-m-maira-remodelada-_JM,casa
Providencia,"Venta Casa Ideal Para Comercio, Oficinas, Etc (112940)",,173.0,107.0,2,6,85,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3148409546-venta-casa-ideal-para-comercio-oficinas-etc-112940-_JM,casa
Providencia,Edificio De 4 Departamentos Barrio Italia,,390.0,292.0,4,8,83,1,True,True,True,False,True,True,True,https://portalinmobiliario.com/MLC-3178012666-edificio-de-4-departamentos-barrio-italia-_JM,casa
Providencia,En El Corazon De Providencia,14900.0,270.0,239.0,3,5,60,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1648621077-en-el-corazon-de-providencia-_JM,casa
Providencia,Estupenda Casa Mediterránea Condominio Cantagua,35500.0,2300.0,460.0,5,6,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1698114649-estupenda-casa-mediterranea-condominio-cantagua-_JM,casa
Providencia,"Casa Tipo Cite, Remodelada Y Ampliada, Gran  Oportunidad.",,56.0,112.0,2,2,75,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1724662893-casa-tipo-cite-remodelada-y-ampliada-gran-oportunidad-_JM,casa
Providencia,"Casa En Venta En Barrio Italia, Providencia Con Jardín",14400.0,360.0,250.0,3,4,50,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3184924584-casa-en-venta-en-barrio-italia-providencia-con-jardin-_JM,casa
Providencia,Para Jovenes Profesionales (118022),,56.0,112.0,2,2,75,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1718616917-para-jovenes-profesionales-118022-_JM,casa
Providencia,Casa Julio Prado,15500.0,281.0,220.0,4,7,0,2,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1656916349-casa-julio-prado-_JM,casa
Providencia,Venta Hermosa Casa De 5 Dorm. En Providencia,,422.0,278.0,3,5,82,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2936388510-venta-hermosa-casa-de-5-dorm-en-providencia-_JM,casa
Providencia,Casa Comercial Barrio Italia Gran Potencial,11000.0,278.0,345.0,4,0,0,2,True,True,False,True,True,True,True,https://portalinmobiliario.com/MLC-3038281586-casa-comercial-barrio-italia-gran-potencial-_JM,casa
Providencia,Casa En Venta De 4 Dorm. En Zapallar,68000.0,1600.0,380.0,4,4,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-2885346460-casa-en-venta-de-4-dorm-en-zapallar-_JM,casa
Providencia,Casa 4 D 3 B Cercana Barrio Italia,7800.0,130.0,235.0,3,4,0,1,True,False,False,True,True,True,True,https://portalinmobiliario.com/MLC-1723883097-casa-4-d-3-b-cercana-barrio-italia-_JM,casa
Providencia,Casa En Primera Línea Zapallar,95000.0,1500.0,300.0,4,5,0,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1692764803-casa-en-primera-linea-zapallar-_JM,casa
Providencia,"Amplia Casa En El Corazón De Providencia, A Pasos De Barrio",13749.0,267.0,202.0,2,4,100,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-3180855272-amplia-casa-en-el-corazon-de-providencia-a-pasos-de-barrio-_JM,casa
Pudahuel,"Hermosa Casa En Condominio Valle De Las Flores 2, Piscina",7750.0,368.0,122.0,3,3,17,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-3086132362-hermosa-casa-en-condominio-valle-de-las-flores-2-piscina-_JM,casa
Pudahuel,Hermosa Casa En Venta En Microbarrio Seguro En Pudahuel Sur,4200.0,136.0,83.7,2,3,18,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1685968763-hermosa-casa-en-venta-en-microbarrio-seguro-en-pudahuel-sur-_JM,casa
Pudahuel,Casa En Venta De 4 Dorm. En Pudahuel Sur,2200.0,162.0,98.0,1,4,60,0,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1630304883-casa-en-venta-de-4-dorm-en-pudahuel-sur-_JM,casa
Pudahuel,Amplia Casa 3d 3b Con Piscina Y Aire Acondicionado,7950.0,304.0,170.0,3,3,7,2,True,True,True,True,False,False,False,https://portalinmobiliario.com/MLC-1723989011-amplia-casa-3d-3b-con-piscina-y-aire-acondicionado-_JM,casa
Pudahuel,Casa Soplada Entrega Inmediata Lindo Barrio Tranquilo Seguro,,115.0,51.0,1,2,25,4,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1684184595-casa-soplada-entrega-inmediata-lindo-barrio-tranquilo-seguro-_JM,casa
Pudahuel,Casa En Venta,7400.0,740.0,150.0,3,3,13,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1720038585-casa-en-venta-_JM,casa
Pudahuel,Casa En Venta De 3 Dorm. En Pudahuel,,306.0,242.0,1,3,48,1,True,True,True,True,True,True,True,https://portalinmobiliario.com/MLC-1716913791-casa-en-venta-de-3-dorm-en-pudahuel-_JM,casa
Pudahuel,"Hermosa Y Cómoda Casa, Vista Despejada",13300.0,1127.8,275.0,4,5,12,7,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-2961438176-hermosa-y-comoda-casa-vista-despejada-_JM,casa
Pudahuel,Espaciosa Casa En Cdlv,6600.0,390.0,225.0,4,4,20,2,True,True,True,True,True,True,False,https://portalinmobiliario.com/MLC-1721603377-espaciosa-casa-en-cdlv-_JM,casa
